Date,State,Total,year,month,week,day_of_week,quarter,month_sin,month_cos,week_sin,week_cos,lag_1,lag_7,lag_30,rmean_4,rstd_4,rmean_8,rstd_8,rmean_13,rstd_13,rmean_26,rstd_26,rmean_52,rstd_52,rmin_13,rmax_13,expanding_mean,state_code,is_holiday,pct_wow,pct_mom,pct_yoy
2021-05-16,Georgia,289280869.6,2021,5,19,6,2,0.49999999999999994,-0.8660254037844387,0.7485107481711013,-0.663122658240795,271945813.8,232747665.8,223960845.9,249482071.775,17047179.90233198,250019207.25,16099337.242680559,243917142.44230768,31298698.64175114,235222868.69615382,26717758.746526863,235084198.00192308,20313825.38105738,206944928.10000002,318786572.65,222137587.13750002,7,0,0.06374452159336763,0.21663836723638252,0.20641138513825674
2021-05-23,Georgia,258169301.1,2021,5,20,6,2,0.49999999999999994,-0.8660254037844387,0.6631226582407952,-0.7485107481711012,289280869.6,242501063.5,224262382.70000002,262359631.975,23489566.569064137,254565220.625,21321003.00726762,249963938.82692307,31927830.50559417,237742050.34423077,28616317.005118012,236036017.48846152,21653821.15663958,206944928.10000002,318786572.65,222683467.48272356,7,1,-0.10754796382843845,0.09940699426524735,0.03726469463457249
2021-05-30,Georgia,259966082.5,2021,5,21,6,2,0.49999999999999994,-0.8660254037844387,0.5680647467311558,-0.8229838658936564,258169301.1,274063879.0,224102304.05,268195467.65,16109076.044396115,257742925.0375,19413903.11648562,253904275.21153843,29222548.0222118,238839805.91346154,28839166.011960182,236214382.31923077,21799522.49052399,208934978.8,318786572.65,222969643.56028226,7,0,0.0069597019953353545,0.025969072316060604,0.10167418401858885
2021-06-06,Georgia,255134239.0,2021,6,22,6,2,1.2246467991473532e-16,-1.0,0.46472317204376906,-0.8854560256532096,259966082.5,237770628.8,223942225.4,269840516.75,14330402.659005677,259926052.4125,18411165.728612274,256560881.74230766,27960853.452235967,240512135.31730768,28751576.62071338,236675775.17884618,22046827.879751198,208934978.8,318786572.65,223265615.0718,7,0,-0.01858643809813154,-0.0618195756172365,0.09337419545896575
2021-06-13,Georgia,253894710.2,2021,6,23,6,2,1.2246467991473532e-16,-1.0,0.35460488704253584,-0.9350162426854147,255134239.0,234825958.4,223782146.75,265637623.05,15887798.136569174,257559847.41250002,17529929.87823469,260114670.98846152,24068198.50912201,242351249.62884614,28064422.105976313,237094784.27788463,22188890.504798487,232747665.8,318786572.65,223518540.65853173,7,0,-0.004858339691522162,-0.12232457489819448,0.10045529419287358
2021-06-20,Georgia,258893196.0,2021,6,24,6,2,1.2246467991473532e-16,-1.0,0.23931566428755768,-0.970941817426052,253894710.2,253385886.10000002,229627656.29999998,256791083.2,2775741.0057589733,259575357.5875,15768009.649375943,255122989.26153848,16390328.696381524,243382133.42692307,27973603.65339723,237540492.59134614,22290828.33581315,232747665.8,289280869.6,223757723.09586614,7,0,0.01968723884031509,0.002803954214988691,0.07931297544842764
2021-06-27,Georgia,253975877.1,2021,6,25,6,2,1.2246467991473532e-16,-1.0,0.12053668025532308,-0.992708874098054,258893196.0,271945813.8,216485518.0,256972056.92499998,2915624.6946773827,262583762.28750002,12282039.684590999,255583022.60000002,16407042.83612693,244625179.54615384,27914847.581567984,237906351.92403844,22485067.087590795,232747665.8,289280869.6,224032218.97792968,7,0,-0.018993619670097495,-0.02304225744525734,0.04024311727407626
2021-07-04,Georgia,221582276.85000002,2021,7,26,6,3,-0.4999999999999997,-0.8660254037844388,-3.216245299353273e-16,-1.0,253975877.1,289280869.6,207317266.89999998,255474505.575,2348394.224221527,262657511.1625,12220537.406730935,257215961.93076923,14935298.431454424,246137778.9076923,27283916.77873452,238095301.48557693,22579651.646928057,234825958.4,289280869.6,224264340.35872093,7,1,-0.1275459725540996,-0.1315070932129967,-0.07547578827211665
2021-07-11,Georgia,336660308.7,2021,7,27,6,3,-0.4999999999999997,-0.8660254037844388,-0.12053668025532283,-0.992708874098054,221582276.85000002,258169301.1,227091731.45,247086515.0375,17162737.853403535,256362069.04375,18241367.10784382,255606824.49615383,17550706.88215908,245294568.52692312,27704051.588420648,237747428.2269231,22693946.78946962,221582276.85000002,289280869.6,224243709.10096154,7,0,0.5193467342512323,0.32598394206324044,0.4314222401179082
2021-07-18,Georgia,266538613.8,2021,7,28,6,3,-0.4999999999999997,-0.8660254037844388,-0.23931566428755743,-0.9709418174260521,336660308.7,259966082.5,226573996.89999998,267777914.66250002,48813439.50126036,262284498.93125,32541820.946050037,260421934.47307694,28319491.950802103,247767534.25384617,32645884.88129754,239698725.0730769,26511194.582124334,221582276.85000002,336660308.7,225101851.08263358,7,0,-0.20828619557432249,0.029531165430859874,0.059385968328872885
2021-07-25,Georgia,265685591.39999998,2021,7,29,6,3,-0.4999999999999997,-0.8660254037844388,-0.3546048870425356,-0.9350162426854148,266538613.8,255134239.0,214648293.70000002,269689269.1125,48498247.95945896,263330663.01875,32525150.13501281,262634856.39615387,27514532.985349353,249779075.85000002,32104081.14739359,239986058.675,26722806.054366015,221582276.85000002,336660308.7,225415765.95170453,7,0,-0.0032003708124636043,0.046105616146329575,0.06840584781596148
2021-08-01,Georgia,267949022.85,2021,8,30,6,3,-0.8660254037844385,-0.5000000000000004,-0.46472317204376806,-0.8854560256532101,265685591.39999998,253894710.2,243505746.75,272616697.6875,47578284.822145715,264045601.63125,32503480.971807104,265008674.31923077,26215948.2809141,251964052.0653846,31127252.558613174,240313189.62307692,26934537.14054149,221582276.85000002,336660308.7,225718546.59417295,7,0,0.008519210387259335,0.2092529540681085,0.1532479188283904
2021-08-08,Georgia,270212454.3,2021,8,31,6,3,-0.8660254037844385,-0.5000000000000004,-0.5680647467311556,-0.8229838658936566,267949022.85,258893196.0,272363199.8,284208384.1875,34980403.34417795,265647449.61249998,32316804.351865917,266128915.6076923,25988063.8428927,254092992.07500002,30206307.89116155,240997921.8048077,27179421.196102396,221582276.85000002,336660308.7,226033699.40205225,7,0,0.008447246516988027,-0.19737359196451065,0.2509192046596185
2021-08-15,Georgia,272436319.3,2021,8,32,6,3,-0.8660254037844385,-0.5000000000000004,-0.663122658240795,-0.7485107481711013,270212454.3,253975877.1,214238532.3,267596420.58749998,1978061.687951975,267687167.625,31982271.187447622,265995580.26153848,25960164.055096287,254956361.35192305,30338712.60334611,242040255.22019228,27241627.740136232,221582276.85000002,336660308.7,226360949.43833333,7,0,0.008230061067174166,0.02212702098175323,0.14409891616437842
2021-08-22,Georgia,260774672.8,2021,8,33,6,3,-0.8660254037844385,-0.5000000000000004,-0.7485107481711011,-0.6631226582407952,272436319.3,221582276.85000002,208876209.79999998,269070846.9625,2906780.345469731,269380058.03749996,31808249.543729275,264699845.62307692,25107458.662222993,257331892.22499996,29126417.743630912,242700125.85288462,27558619.961764317,221582276.85000002,336660308.7,226699738.92261028,7,0,-0.04280503616391351,-0.01848394779002671,0.06099515644270648
2021-08-29,Georgia,261886848.4,2021,8,34,6,3,-0.8660254037844385,-0.5000000000000004,-0.8229838658936564,-0.5680647467311559,260774672.8,336660308.7,212596582.6,267843117.3125,5055867.418737851,270229907.5,31426419.924989246,264900258.83076924,25061342.38345042,259402267.02115387,27254551.254464447,242988425.43557692,27669696.289333332,221582276.85000002,336660308.7,226948461.06770074,7,1,0.004264891172360841,-0.022624357370370607,0.07413905722862868
2021-09-05,Georgia,249585216.6,2021,9,35,6,3,-1.0,-1.8369701987210297e-16,-0.8854560256532096,-0.4647231720437691,261886848.4,266538613.8,247764853.1,266327573.7,5858436.073365941,275267978.94375,25109179.99861799,265048010.05384618,25035477.05353431,260804445.8980769,26359982.549503352,243336039.1451923,27793498.732878197,221582276.85000002,336660308.7,227201637.7875,7,0,-0.046973079691313036,-0.07633710945498795,0.23998340217691605
2021-09-12,Georgia,248786297.85,2021,9,36,6,3,-1.0,-1.8369701987210297e-16,-0.9350162426854147,-0.3546048870425359,249585216.6,265685591.39999998,210672516.6,261170764.275,9341793.366046483,264383592.43125,7132657.409994228,264621162.1769231,25264843.610628694,262367916.5826923,24284226.18419985,244264964.56634617,27160369.811198305,221582276.85000002,336660308.7,227362670.72859713,7,0,-0.0032009858631987242,-0.08680935607545481,0.001791185120552985
2021-09-19,Georgia,247987379.1,2021,9,37,6,3,-1.0,-1.8369701987210297e-16,-0.970941817426052,-0.23931566428755774,248786297.85,267949022.85,206944928.10000002,255258258.9125,7034171.589367834,262164552.9375,8907156.056102589,264228207.38076922,25484352.47548887,259675598.32115385,21499789.423095975,244273518.90384614,27161748.924495917,221582276.85000002,336660308.7,227515696.63660714,7,0,-0.0032112650773141738,-0.04903579616340725,0.051535341505960064
2021-09-26,Georgia,244814211.5,2021,9,38,6,3,-1.0,-1.8369701987210297e-16,-0.992708874098054,-0.12053668025532357,247987379.1,270212454.3,225430197.6,252061435.4875,6582675.76985498,259952276.4,10034249.985436697,263389298.38846153,25851466.467246585,259486160.49423075,21583298.26375957,244507245.1692308,27139982.419825055,221582276.85000002,336660308.7,227660885.87393615,7,0,-0.012795681826696659,-0.06519089066253392,0.040416581106436755
2021-10-03,Georgia,214363911.5,2021,10,39,6,4,-0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16,244814211.5,272436319.3,208934978.8,247793276.2625,2090426.1780129918,257060424.98125002,10711234.606028372,262684554.88076922,26251261.160648204,259950258.40576923,21109891.547497086,244690133.32884616,27108773.863826383,221582276.85000002,336660308.7,227781683.94172534,7,0,-0.12438125962307545,-0.14111935626559058,-0.08510756190196278
2021-10-10,Georgia,356385300.9,2021,10,40,6,4,-0.8660254037844386,0.5000000000000001,-0.992708874098054,0.1205366802553232,214363911.5,260774672.8,318786572.65,238987949.9875,16505412.645871172,250079357.13125002,17168275.34869604,262129296.0076923,27250418.66084784,258868060.25192308,22701434.911548603,244306650.0423077,27398063.89567323,214363911.5,336660308.7,227687853.3652098,7,1,0.662524715126781,0.43249569602452276,0.5275441390853968
2021-10-17,Georgia,358048744.40000004,2021,10,41,6,4,-0.8660254037844386,0.5000000000000001,-0.9709418174260521,0.23931566428755738,356385300.9,261886848.4,252912762.6,265887700.75,62206725.134643085,260572979.83124998,41375352.79664974,263646603.09999996,31898821.217842873,262034268.78653848,29598602.13163523,246673558.56730768,31446388.489475697,214363911.5,356385300.9,228581585.63975695,7,0,0.004667542392459145,0.44381841406379885,0.5987113415345429
2021-10-24,Georgia,348127397.20000005,2021,10,42,6,4,-0.8660254037844386,0.5000000000000001,-0.9350162426854148,0.35460488704253557,358048744.40000004,249585216.6,232747665.8,293403042.07500005,74730382.87624358,272732238.78125,53854489.275446355,270685843.91538465,41301388.44604216,266660350.15576923,34626908.70170156,249252172.0,34859788.241093546,214363911.5,358048744.40000004,229474462.59672415,7,0,-0.027709487479492978,0.42200648837741217,0.5523218517913304
2021-10-31,Georgia,346260582.09999996,2021,10,43,6,4,-0.8660254037844386,0.5000000000000001,-0.8854560256532101,0.464723172043768,348127397.20000005,248786297.85,242501063.5,319231338.5,70046097.62344673,283512307.38125,59688800.68935552,277027521.2846154,46474929.23308787,271018097.80192304,37472807.38525471,251634191.5096154,37267506.310011126,214363911.5,358048744.40000004,230287153.92962328,7,0,-0.005362448100939332,0.6152932631106611,0.545100500273058
2021-11-07,Georgia,241678982.15,2021,11,44,6,4,-0.5000000000000004,0.8660254037844384,-0.822983865893657,0.5680647467311548,346260582.09999996,247987379.1,274063879.0,352205506.15000004,5876144.199697456,295596728.06875,61594646.33346915,283051487.38076925,50131560.223099284,274590201.4942308,40061982.398603976,253983389.16442305,39293115.04418849,214363911.5,358048744.40000004,231076088.81513605,7,0,-0.3020314911842804,-0.3218604091143086,0.07920237783794026
2021-11-14,Georgia,344501414.29999995,2021,11,45,6,4,-0.5000000000000004,0.8660254037844384,-0.7485107481711011,0.6631226582407952,241678982.15,244814211.5,237770628.8,323528926.4625,54811325.30491358,294708313.60625,62412104.94338989,280856604.9076923,51350345.475574,273426092.58461535,40578310.72221141,254324480.64038464,39103750.99574146,214363911.5,358048744.40000004,231147729.98631755,7,1,0.4254504518153852,-0.03783655245796769,0.5394499485468893
2021-11-21,Georgia,354222036.4,2021,11,46,6,4,-0.5000000000000004,0.8660254037844384,-0.6631226582407955,0.7485107481711007,344501414.29999995,214363911.5,234825958.4,320142093.9375,52329688.90438619,306772568.00625,61410833.36954052,286400073.75384617,54177613.54207264,275549959.68846154,42824305.63644973,256646005.01634616,40801543.348668724,214363911.5,358048744.40000004,231908492.9682886,7,0,0.02821649403022497,0.01750692203204718,0.5425930922589832
2021-11-28,Georgia,328540754.40000004,2021,11,47,6,4,-0.5000000000000004,0.8660254037844384,-0.5680647467311559,0.8229838658936564,354222036.4,356385300.9,253385886.10000002,321665753.73749995,53491956.234242015,320448546.11875,57712821.39947714,293588332.4923077,56637737.21683351,279244295.6615385,45334484.056580074,259042050.78749996,42793535.2953919,214363911.5,358048744.40000004,232723916.59116668,7,1,-0.0725005204673369,-0.05117483368315501,0.5176107733913178
2021-12-05,Georgia,311557949.125,2021,12,48,6,4,-2.4492935982947064e-16,1.0,-0.4647231720437684,0.88545602565321,328540754.40000004,358048744.40000004,271945813.8,317235796.8125,51471772.6001262,334720651.48125,38724998.34559199,298715556.0307692,56545658.21256153,281881783.04230773,46155395.18911406,261196959.17980766,43425203.30104235,214363911.5,358048744.40000004,233358465.18592712,7,0,-0.05169162439532049,0.28913961136938693,0.5028075267617762
2021-12-12,Georgia,294575143.85,2021,12,49,6,4,-2.4492935982947064e-16,1.0,-0.35460488704253595,0.9350162426854147,311557949.125,348127397.20000005,289280869.6,334705538.55625,18714239.94220373,329117232.509375,38384047.63640123,303482689.3019231,54638693.61922145,284051925.7394231,46173935.87087103,263201587.6841346,43295022.26375569,214363911.5,358048744.40000004,233872935.475,7,0,-0.05450929858376463,-0.14492326701022762,0.29716367024511503
2021-12-19,Georgia,352359919.0,2021,12,50,6,4,-2.4492935982947064e-16,1.0,-0.2393156642875578,0.970941817426052,294575143.85,346260582.09999996,258169301.1,322223970.94375,25442743.61040159,321183032.440625,38108598.68005369,307004908.225,52242234.56908118,285616557.80288464,45798881.82244191,264499345.61490387,43202715.91167269,214363911.5,358048744.40000004,234269681.93496734,7,0,0.19616310593885156,-0.005256921390111358,0.5551648636693138
2021-12-26,Georgia,337901544.6,2021,12,51,6,4,-2.4492935982947064e-16,1.0,-0.12053668025532363,0.992708874098054,352359919.0,241678982.15,259966082.5,321758441.59375,24667332.711351853,321712097.665625,38562782.27338816,315033565.1403846,50404240.74204679,289211431.7644231,47262237.15132737,266918305.65528843,44538391.66351099,214363911.5,358048744.40000004,235036501.65616885,7,1,-0.04103297117627036,0.02849202138436424,0.5742102523873918
2022-01-02,Georgia,362138218.55,2022,1,52,6,1,0.49999999999999994,0.8660254037844387,6.432490598706546e-16,1.0,337901544.6,344501414.29999995,255134239.0,324098639.14375,25936626.73167081,320667217.97812504,37910332.46298536,322194129.225,46018727.041417584,292439342.05288464,47624050.54740731,269288560.48028845,44979605.26492698,214363911.5,358048744.40000004,235700147.09451613,7,1,0.07172702918150553,0.16234626517170558,0.487185511567398
2022-01-09,Georgia,386374892.5,2022,1,1,6,1,0.49999999999999994,0.8660254037844387,0.12053668025532305,0.992708874098054,362138218.55,354222036.4,253894710.2,336743706.5,29823232.555261977,335724622.528125,23075194.433827866,333561383.61346155,33789871.68173401,297845339.8105769,47234995.22755728,271569954.16875,46624715.21789105,241678982.15,362138218.55,236510647.55256408,7,0,0.06692658412868857,0.3116344014984005,0.41860167887482724
2022-01-16,Georgia,347151522.7,2022,1,2,6,1,0.49999999999999994,0.8660254037844387,0.23931566428755774,0.970941817426052,386374892.5,328540754.40000004,258893196.0,359693643.6625,20384177.564020824,340958807.303125,29268453.127798554,335868275.275,36400798.89350797,299757439.1875,49805397.30530355,273762486.720673,49268499.62210623,241678982.15,386374892.5,237465196.88343948,7,0,-0.10151635254094571,-0.014781466390335951,0.6203972225401582
2022-01-23,Georgia,327200418.40000004,2022,1,3,6,1,0.49999999999999994,0.8660254037844387,0.3546048870425356,0.9350162426854148,347151522.7,311557949.125,253975877.1,358391544.58750004,21160367.96854555,340074993.09062505,28915354.045093533,335030027.4519231,35970383.43149868,302857935.68365383,50162619.05792156,276318505.7668269,49566702.75514158,241678982.15,386374892.5,238159414.13544306,7,1,-0.05747088229608954,-0.031669361596638246,0.5664800635424019
2022-01-30,Georgia,336182789.3,2022,1,4,6,1,0.49999999999999994,0.8660254037844387,0.4647231720437685,0.8854560256532099,327200418.40000004,294575143.85,221582276.85000002,355716263.0375,24951294.19196831,339907451.09062505,28995505.429018788,333420259.8519231,35803277.2262289,305223890.5682692,49788529.100020654,278593971.31682694,49123897.42521136,241678982.15,386374892.5,238719420.45157236,7,0,0.02745219869804405,-0.0716727147825641,0.5813179364812613
2022-02-06,Georgia,328585373.9,2022,2,5,6,1,0.8660254037844386,0.5000000000000001,0.5680647467311558,0.8229838658936564,336182789.3,352359919.0,336660308.7,349227405.725,26074222.59834141,342985556.1125,26778339.714723196,332645045.0211538,35610673.915666856,307848266.20096153,49542873.29651319,280970629.1379808,48857158.08933821,241678982.15,386374892.5,239328566.50687498,7,0,-0.022599061111425067,-0.14956851421188044,0.32619848936919293
2022-02-13,Georgia,367151791.95000005,2022,2,6,6,1,0.8660254037844386,0.5000000000000001,0.6631226582407952,0.7485107481711011,328585373.9,337901544.6,266538613.8,334780026.075,9144139.133603897,347236834.86875004,19780100.42210939,339330152.0788462,23054498.771429546,310093378.49326926,49089684.00827373,282524869.92259616,49065191.233884886,294575143.85,386374892.5,239882956.61490682,7,0,0.11737107343596254,0.05761250618878555,0.7427607448536078
2022-02-20,Georgia,328715272.2,2022,2,7,6,1,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953,367151791.95000005,362138218.55,265685591.39999998,339780093.3875,18670122.71062547,349085818.9875,20982224.433764957,341072488.8211539,24300130.435479242,313736281.2875,49694062.454158224,285534086.75624996,49369578.17658651,294575143.85,386374892.5,240668566.70956787,7,1,-0.10468836212362675,0.004629742857321428,0.5884190795009872
2022-02-27,Georgia,352766122.8,2022,2,8,6,1,0.8660254037844386,0.5000000000000001,0.8229838658936564,0.5680647467311559,328715272.2,386374892.5,267949022.85,340158806.8375,18342380.758785676,347937534.9375,21912484.791268915,339110430.0365385,24179365.34269066,316349381.2644231,48571349.04298777,287875824.14278847,48448137.313537,294575143.85,386374892.5,241208730.54693252,7,0,0.07316620989050593,0.049328323839926025,0.5648574439256935
2022-03-06,Georgia,363376986.6,2022,3,9,6,1,1.0,6.123233995736766e-17,0.8854560256532099,0.4647231720437686,352766122.8,347151522.7,270212454.3,344304640.21250004,19006251.23941742,346766022.96875,21286398.24406084,340973919.91346157,24230347.145528764,319844737.9721154,47758456.75609302,290324591.93509614,48448031.77770019,294575143.85,386374892.5,241888958.5484756,7,0,0.030079032861145327,0.10588302299355656,0.7391869407747058
2022-03-13,Georgia,381781616.25,2022,3,10,6,1,1.0,6.123233995736766e-17,0.9350162426854148,0.35460488704253557,363376986.6,327200418.40000004,272436319.3,353002543.3875,17298918.49492695,343891284.73125005,16092251.28161843,344959999.7192308,23229578.691498693,324221344.51057696,46252519.63543016,293294630.5466346,48093349.88340175,294575143.85,386374892.5,242625249.62757578,7,0,0.050648858702379895,0.039846800753167155,0.1976088361449373
2022-03-20,Georgia,359985779.09999996,2022,3,11,6,1,1.0,6.123233995736766e-17,0.970941817426052,0.23931566428755804,381781616.25,336182789.3,260774672.8,356659999.4625,22153130.73030419,348220046.425,21002947.098487157,351668189.90384614,19806480.536686257,329336549.0644231,44910947.29589179,294506073.6927885,49520302.44495441,327200418.40000004,386374892.5,243463540.9927711,7,0,-0.05708980270995445,0.09512946170926329,0.4233594833224916
2022-03-27,Georgia,364039432.9,2022,3,12,6,1,1.0,6.123233995736766e-17,0.992708874098054,0.120536680255323,359985779.09999996,328585373.9,261886848.4,364477626.1875,12355504.595628956,352318216.5125,19457331.43608096,352254794.5269231,19941143.58787188,333644179.83365387,42078055.92908864,296565170.1639423,49980857.64714455,327200418.40000004,386374892.5,244161278.945509,7,0,0.011260594266069512,0.03195689543689917,0.5640948821064393
2022-04-03,Georgia,385973593.79999995,2022,4,13,6,2,0.8660254037844387,-0.4999999999999998,1.0,-1.6081226496766366e-16,364039432.9,367151791.95000005,249585216.6,367295953.7125,9818966.39242861,355800296.9625,18632345.3568752,354265401.31923074,19689462.904204186,338229765.2721154,38340819.22178915,299090011.8389423,50009999.79057617,327200418.40000004,386374892.5,244874839.3857143,7,0,0.060252156545978375,0.062185025560999474,0.5916367055437675
2022-04-10,Georgia,407907754.7,2022,4,14,6,2,0.8660254037844387,-0.4999999999999998,0.992708874098054,-0.12053668025532288,385973593.79999995,328715272.2,248786297.85,372945105.5125,12846277.9929765,362973824.45,17680699.268329926,356098891.7230769,21509350.061713174,344830137.6682692,30036308.752433136,301849098.9600962,50778565.52611953,327200418.40000004,386374892.5,245709743.25798815,7,0,0.056828138640400594,0.06843215424205229,0.4883674426136251
2022-04-17,Georgia,362480261.55,2022,4,15,6,2,0.8660254037844387,-0.4999999999999998,0.9709418174260521,-0.2393156642875575,407907754.7,352766122.8,247987379.1,379476640.125,22126452.595898356,368068319.79375,23851389.594561096,357755265.7384615,24636830.943765618,346811770.5067308,32433107.45118873,304423019.64663464,52698460.56651457,327200418.40000004,407907754.7,246663849.2076471,7,0,-0.11136707411559288,0.006929391644960203,0.5244955332767325
2022-04-24,Georgia,367838163.1999999,2022,4,16,6,2,0.8660254037844387,-0.4999999999999998,0.9350162426854148,-0.35460488704253545,362480261.55,363376986.6,244814211.5,380100260.7375,21417806.640979268,372288943.4625,18214108.448180903,358934399.49615383,24453174.389999434,346982213.4740385,32506084.465448074,306821281.81490386,52442785.0301632,327200418.40000004,407907754.7,247341138.16871345,7,0,0.014781223195682536,0.010434941813139975,0.5664288808029834
2022-05-01,Georgia,374626362.8499999,2022,5,17,6,2,0.49999999999999994,-0.8660254037844387,0.8854560256532099,-0.4647231720437685,367838163.1999999,381781616.25,214363911.5,381049943.3125,20534268.7650948,374172948.5125,16615609.459748523,362060379.8653845,22584455.40698466,347740319.8586539,32762694.954796672,309379208.83028847,52105102.775219955,328585373.9,407907754.7,248041702.2677326,7,0,0.018454310425395137,-0.029398982552883757,0.47848157060394314
2022-05-08,Georgia,381414562.49999994,2022,5,18,6,2,0.49999999999999994,-0.8660254037844387,0.8229838658936565,-0.5680647467311557,374626362.8499999,359985779.09999996,356385300.9,378213135.5749999,20410771.01620965,375579120.5437499,16037383.010265833,365017577.83076924,21399494.717120297,348831311.4259615,33181065.307687916,311710756.4600961,52262776.74108598,328585373.9,407907754.7,248773405.5080925,7,0,0.018119919800513307,-0.0649489790148382,0.4025388262843703
2022-05-15,Georgia,383504530.59999996,2022,5,19,6,2,0.49999999999999994,-0.8660254037844387,0.7485107481711013,-0.663122658240795,381414562.49999994,364039432.9,358048744.40000004,371589837.5249999,8222026.140580729,375533238.8249999,16017616.041219521,369081361.56923074,18757508.974669594,354205756.82403845,25576256.730300758,313815924.7043269,52831253.607605465,328715272.2,407907754.7,249535711.00804597,7,0,0.005479518365269609,0.05800114180037874,0.3257168755413611
2022-05-22,Georgia,410982914.59999996,2022,5,20,6,2,0.49999999999999994,-0.8660254037844387,0.6631226582407952,-0.7485107481711012,383504530.59999996,385973593.79999995,348127397.20000005,376845904.7874999,7101072.827975854,378473082.7624999,14873873.043285307,370339264.5423076,19161298.065429125,355705876.6817308,26122294.876242384,315627918.18509614,53583727.67492218,328715272.2,407907754.7,250301247.12,7,0,0.07165074153624618,0.11729275457626054,0.5919124111538294
2022-05-29,Georgia,401053272.1,2022,5,21,6,2,0.49999999999999994,-0.8660254037844387,0.5680647467311558,-0.8229838658936564,410982914.59999996,407907754.7,346260582.09999996,387632092.6375,16021905.244739866,384341017.97499996,17409858.880362317,376667544.72692305,17805900.199304964,357888987.38173074,28276344.246405162,318566641.5216346,54552370.08570841,352766122.8,410982914.59999996,251214211.1397727,7,1,-0.024160718480631282,0.07054204367507744,0.5427138349865315
2022-06-05,Georgia,347949277.05,2022,6,22,6,2,1.2246467991473532e-16,-1.0,0.46472317204376906,-0.8854560256532096,401053272.1,362480261.55,241678982.15,394238819.9499999,14218391.971275736,386225977.7625,18400046.003627248,380381940.8269231,17437099.13096328,360677930.3701923,28836362.12618023,321279856.70624995,55086604.53904878,359985779.09999996,410982914.59999996,252060759.50677964,7,0,-0.13241132473981876,-0.08773992589755908,0.36378903283929676
2022-06-12,Georgia,361574736.0,2022,6,23,6,2,1.2246467991473532e-16,-1.0,0.35460488704253584,-0.9350162426854147,347949277.05,367838163.1999999,344501414.29999995,385872498.5875,27717424.609386392,378731168.05625,20408544.557025805,379195193.9384614,19133368.62294756,362077596.8288461,27193164.474580854,323064761.2841346,54400761.10250761,347949277.05,410982914.59999996,252599459.04353932,7,0,0.03915932536351274,-0.05718262197760848,0.42411291560654196
2022-06-19,Georgia,402468012.9,2022,6,24,6,2,1.2246467991473532e-16,-1.0,0.23931566428755768,-0.970941817426052,361574736.0,374626362.8499999,354222036.4,380390049.9375,30382626.079719663,378617977.36249995,20513791.66078061,377640818.5346153,19717613.56900124,364654504.2192307,23458665.62294448,325135531.01105773,53761843.17917842,347949277.05,410982914.59999996,253208259.47346368,7,0,0.1130977162630078,-0.020718383654189987,0.5545716114532417
2022-06-26,Georgia,395036684.90000004,2022,6,25,6,2,1.2246467991473532e-16,-1.0,0.12053668025532308,-0.992708874098054,402468012.9,381414562.49999994,328540754.40000004,378261324.5125,27704988.08924424,382946708.575,21542071.888001617,380908682.6730769,20065049.241030045,366581738.59999996,24445743.50838749,327896585.1822115,53979475.55547736,347949277.05,410982914.59999996,254037480.32583335,7,0,-0.018464394092969516,-0.015001965121730243,0.5554102594730248
2022-07-03,Georgia,400763176.6,2022,7,26,6,3,-0.4999999999999997,-0.8660254037844388,-3.216245299353273e-16,-1.0,395036684.90000004,383504530.59999996,311557949.125,376757177.71250004,26176255.81827195,385497998.83125,21624367.034096595,383293086.6730769,19732361.955045644,368779243.99615383,24332229.699627392,330609293.02451926,53735707.263519004,347949277.05,410982914.59999996,254816481.45607737,7,1,0.01449610104299448,0.1517862028562591,0.8086427411850108
2022-07-10,Georgia,406489668.29999995,2022,7,27,6,3,-0.4999999999999997,-0.8660254037844388,-0.12053668025532283,-0.992708874098054,400763176.6,410982914.59999996,294575143.85,389960652.6,19189015.534741875,387916575.59375,22177362.45740109,384430746.88846153,20317452.89060365,370264819.3057692,25078216.44033135,334055079.55817306,52333975.76425926,347949277.05,410982914.59999996,255618386.37445056,7,0,0.014288966737369568,0.12422032799326987,0.20741785650242872
2022-07-17,Georgia,390307593.0,2022,7,28,6,3,-0.4999999999999997,-0.8660254037844388,-0.23931566428755743,-0.9709418174260521,406489668.29999995,401053272.1,352359919.0,401189385.675,4752727.795277856,390789717.80625004,22997831.889210466,384321663.3192308,20184272.201547973,371038464.52884614,25892135.50236678,335397951.8581731,53289315.13742041,347949277.05,410982914.59999996,256442819.6090164,7,0,-0.039809315123987776,-0.03021462454215318,0.46435665525322833
2022-07-24,Georgia,388923197.6,2022,7,29,6,3,-0.4999999999999997,-0.8660254037844388,-0.3546048870425356,-0.9350162426854148,390307593.0,347949277.05,337901544.6,398149280.7,7013673.210073442,388205302.60625005,21518548.58820458,386462227.2769231,19122579.306132022,372698313.38653845,25682015.333642542,337778124.53509617,52916170.33120062,347949277.05,410982914.59999996,257170345.55135867,7,0,-0.003546934327767426,-0.015475745756492465,0.46384753328403505
